sku_id,category,name,mrp,discount_percent,discounted_selling_price,weight_in_gms,available_quantity,out_of_stock
SKU00583,"Dairy & Bread",Amul Masti Buttermilk,2343,32,1593,200,0,True
SKU01301,Beverages,Red Bull 250ml,46005,24,34963,250,13,False
SKU02282,"Instant & Frozen Food",Maggi 2-Minute Noodles,43064,9,39188,400,167,False
SKU01081,"Snacks & Munchies",Trail Mix - Dry Fruits,22201,1,21978,30,97,False
SKU00536,"Dairy & Bread",Britannia Cheese Slices,31574,28,22733,200,124,False
SKU03208,Baby Care,Baby Bib,63679,16,53490,500,139,False
SKU00740,"Dairy & Bread",Paneer - Malai,34543,31,23834,500,0,True
SKU01509,Beverages,Glucon-D Orange,36549,11,32528,200,9,False
SKU03033,Baby Care,Pampers Diapers - L,149624,,52368,200,0,True
SKU00580,"Dairy & Bread",Amul Masti Buttermilk,27162,30,19013,400,0,True
SKU02279,"Instant & Frozen Food",Maggi 2-Minute Noodles,49958,16,41964,1000,75,False
SKU02489,"Instant & Frozen Food",Upma Mix - MTR,28297,19,22920,70,17,False
SKU01711,"Cleaning & Household",Room Freshener - Odonil,70235,34,46355,1000,0,True
SKU02952,"Bakery & Biscuits",Eclair - Chocolate,19972,24,15178,200,173,False
SKU02443,"Instant & Frozen Food",Oats - Quaker,11304,2,11077,400,144,False
SKU02550,"Instant & Frozen Food",Chapati - Ready to Eat,21449,69,6649,70,23,False
SKU01626,"Cleaning & Household",Domex Toilet Cleaner,16124,26,11931,200,154,False
SKU00008,"Fruits & Vegetables",Onion,10438,19,8454,2000,54,False
SKU02363,"Instant & Frozen Food",Frozen Peas - Safal,37913,41,22368,1000,0,True
SKU00823,"Dairy & Bread",Dahi - Set,30014,5,28513,200,72,False
SKU03128,Baby Care,Baby Lotion - Himalaya,195873,0,195873,100,0,True
SKU00163,"Fruits & Vegetables",Cabbage,22385,3,21713,1000,93,False
SKU00459,"Fruits & Vegetables",Radish,12476,15,10604,2000,97,False
SKU03148,Baby Care,Diaper Rash Cream,76516,7,71159,200,189,False
SKU02112,Personal Care,Gillette Shaving Foam,49326,12,43406,150,0,True
SKU02707,"Bakery & Biscuits",Garlic Bread - Frozen,16641,69,5158,100,67,False
SKU01631,"Cleaning & Household",Domex Toilet Cleaner,29650,-4,22830,1000,49,False
SKU02899,"Bakery & Biscuits",Croissant - Plain,5042,3,4890,100,0,True
SKU00180,"Fruits & Vegetables",Cauliflower,21692,7,20173,500,0,True
SKU03395,Pet Care,Dog Toy - Ball,50113,38,31070,200,137,False
SKU02163,Personal Care,Cotton Balls,105078,8,96671,,46,False
SKU00234,"Fruits & Vegetables",Pomegranate,6318,16,5307,250,139,False
SKU01747,"Cleaning & Household",Hand Wash - Dettol,40667,32,27653,2000,108,False
SKU00191,"Fruits & Vegetables","Spinach (Palak)",17208,21,13594,1000,138,False
SKU02832,"Bakery & Biscuits",Cake Rusk - Britannia,15400,22,12012,60,0,True
SKU01496,Beverages,Horlicks 500g,4525,35,2941,750,178,False
SKU01964,Personal Care,Dove Shampoo - Daily Shine,92436,11,82268,75,118,False
SKU03173,Baby Care,Sippy Cup,196305,16,164896,500,0,True
SKU02785,"Bakery & Biscuits",Donut - Glazed,0,20,0,300,39,False
SKU00325,"Fruits & Vegetables",Drumstick,14750,31,10177,250,121,False
SKU02240,Personal Care,Body Wash - Dove,57390,66,19512,200,6,False
SKU02824,"Bakery & Biscuits",Rusk - Premium,19473,63,7205,40,0,True
SKU00736,"Dairy & Bread",Paneer - Malai,26567,10,23910,100,197,False
SKU00356,"Fruits & Vegetables",Curry Leaves,17045,21,13465,,0,True
SKU00041,"Fruits & Vegetables",Green Chilli,6594,32,4483,1000,0,True
SKU01812,"Cleaning & Household",Fabric Softener - Comfort,6347,26,4696,2000,80,False
SKU00426,"Fruits & Vegetables",Avocado,18724,19,15166,1000,185,False
SKU01084,"Snacks & Munchies",Trail Mix - Dry Fruits,25784,4,24752,30,0,True
SKU00827,"Dairy & Bread",Milkshake - Chocolate,21766,43,12406,1000,0,True
SKU00535,"Dairy & Bread",Britannia Cheese Slices,8112,29,5759,400,28,False
SKU01873,"Cleaning & Household",Drain Cleaner,66403,44,37185,400,0,True
SKU01030,"Snacks & Munchies",Nutri Choice Digestive,26160,16,21974,400,200,False
SKU01728,"Cleaning & Household",Hit Cockroach Spray,15096,,11472,200,4,False
SKU03095,Baby Care,Baby Oil - Johnson's,74288,20,59430,400,104,False
SKU01802,"Cleaning & Household",Fabric Softener - Comfort,10372,28,7467,500,2,False
SKU02743,"Bakery & Biscuits",Cream Roll,3365,70,1009,150,0,True
SKU02507,"Instant & Frozen Food",Idli Batter - iD,18104,29,12853,1000,4,False
SKU00440,"Fruits & Vegetables",Dragon Fruit,19125,15,16256,2000,0,True
SKU01508,Beverages,Glucon-D Orange,47017,,37613,250,195,False
SKU00062,"Fruits & Vegetables",Banana - Robusta,20030,35,13019,500,192,False
SKU01392,Beverages,Filter Coffee Decoction,5940,28,4276,350,89,False
SKU01299,Beverages,Red Bull 250ml,54331,60,21732,350,0,True
SKU00267,"Fruits & Vegetables",Papaya,19593,8,18025,1000,65,False
SKU03059,Baby Care,MamyPoko Pants - L,180699,29,128296,400,0,True
SKU03144,Baby Care,Diaper Rash Cream,159733,1,158135,500,161,False
SKU00518,"Dairy & Bread",Amul Butter - 100g,20291,22,15826,400,148,False
SKU03045,Baby Care,Huggies Diapers - S,15589,30,10912,400,137,False
SKU01883,"Cleaning & Household",Drain Cleaner,55721,26,41233,750,0,True
SKU02339,"Instant & Frozen Food",Haldiram's Frozen Paratha,9991,,6693,400,6,False
SKU01490,Beverages,Horlicks 500g,26902,33,18024,200,0,True
SKU03458,Pet Care,Flea Collar - Dog,93687,29,66517,100,0,True
SKU03119,Baby Care,Baby Lotion - Himalaya,70634,28,50856,200,154,False
SKU01717,"Cleaning & Household",Mosquito Repellent - Good Knight,15545,11,13835,2000,175,False
SKU02542,"Instant & Frozen Food",Chapati - Ready to Eat,22459,8,20662,50,0,True
SKU02998,Baby Care,Lactogen 1,191988,17,159350,400,0,True
SKU01193,Beverages,Pepsi 750ml,16651,12,14652,500,64,False
SKU01057,"Snacks & Munchies",Good Day Butter Cookies,4803,53,2257,50,38,False
SKU02675,"Bakery & Biscuits",Muffin - Blueberry,25738,,15185,200,122,False
SKU00690,"Dairy & Bread",Flavoured Yogurt - Mango,26933,32,18314,200,35,False
SKU00563,"Dairy & Bread",Paneer - Fresh,0,20,0,200,170,False
SKU01920,Personal Care,Sensodyne Rapid Relief,77842,20,62273,250,200,False
SKU00024,"Fruits & Vegetables",Potato,22270,17,18484,,110,False
SKU01648,"Cleaning & Household",Scotch-Brite Scrub Pad,77406,18,63472,2000,111,False
SKU01686,"Cleaning & Household",Paper Towel Roll,5959,,3456,500,0,True
SKU01733,"Cleaning & Household",Phenyl - White,13424,,10202,200,168,False
SKU00729,"Dairy & Bread",Whipped Cream,25530,23,19658,200,110,False
SKU01183,Beverages,Coca Cola 750ml,59108,2,57925,750,156,False
SKU03022,Baby Care,Pampers Diapers - M,183379,2,179711,100,0,True
SKU01359,Beverages,Tonic Water - Schweppes,40619,,19903,750,125,False
SKU00110,"Fruits & Vegetables","Ladies Finger (Bhindi)",20885,10,18796,1500,179,False
SKU00944,"Snacks & Munchies",Bikaji Bhujia Sev,3345,31,2308,400,50,False
SKU00565,"Dairy & Bread",Paneer - Fresh,54273,34,35820,400,0,True
SKU00798,"Dairy & Bread",Shrikhand - Kesar,32299,57,13888,,0,True
SKU00653,"Dairy & Bread",Cheese Spread - Amul,19311,11,17186,500,162,False
SKU03456,Pet Care,Flea Collar - Dog,72065,18,59093,1000,52,False
SKU01001,"Snacks & Munchies",Dark Fantasy,11378,,10581,150,43,False
SKU00480,"Fruits & Vegetables",Spring Onion,17748,32,12068,1000,0,True
SKU01734,"Cleaning & Household",Phenyl - White,21849,5,20756,2000,83,False
SKU01756,"Cleaning & Household",Hand Wash - Dettol,45456,50,22728,750,122,False
SKU02396,"Instant & Frozen Food",Frozen Fish Fingers,29347,,11151,1000,0,True
SKU02839,"Bakery & Biscuits",Nan Khatai,30215,62,11481,60,0,True
SKU00922,"Snacks & Munchies",Cornitos Nachos,10784,0,10784,90,0,True
SKU00726,"Dairy & Bread",Whipped Cream,11138,37,7016,400,104,False
SKU01511,Beverages,Glucon-D Orange,1448,25,1086,1000,44,False
SKU00819,"Dairy & Bread",Dahi - Set,36611,27,26726,100,0,True
SKU02492,"Instant & Frozen Food",Upma Mix - MTR,41849,47,22179,,0,True
SKU00088,"Fruits & Vegetables",Carrot - Ooty,10097,24,7673,250,185,False
SKU02771,"Bakery & Biscuits",Patties - Chicken,34524,31,23821,40,0,True
SKU00901,"Snacks & Munchies",Doritos Nacho Cheese,5711,3,5539,90,0,True
SKU01062,"Snacks & Munchies",Good Day Butter Cookies,38373,10,34535,30,0,True
SKU02622,"Bakery & Biscuits",Britannia Cake - Chocolate,3965,,1586,60,12,False
SKU02789,"Bakery & Biscuits",Cup Cake - Vanilla,33223,65,11628,200,88,False
SKU00774,"Dairy & Bread","Ghee - Amul (500ml)",5900,30,4130,400,104,False
SKU00054,"Fruits & Vegetables",Coriander Leaves,3625,31,2501,250,157,False
SKU02541,"Instant & Frozen Food",Chapati - Ready to Eat,10526,16,8841,70,147,False
SKU01928,Personal Care,Oral-B Toothbrush,102473,13,89151,500,13,False
SKU03309,Pet Care,Drools Dog Treat,68259,11,60750,400,147,False
SKU02744,"Bakery & Biscuits",Cream Roll,12241,16,10282,100,106,False
SKU03243,Pet Care,Pedigree Dog Food - Chicken,72530,2,71079,500,146,False
SKU02546,"Instant & Frozen Food",Chapati - Ready to Eat,16309,37,10274,200,24,False
SKU00725,"Dairy & Bread",Whipped Cream,17267,21,13640,200,142,False
SKU02067,Personal Care,Dove Beauty Bar,116707,35,75859,250,0,True
SKU00339,"Fruits & Vegetables","Mint Leaves (Pudina)",16641,9,15143,250,30,False
SKU01278,Beverages,Paper Boat Aam Panna,35170,-2,24619,350,55,False
SKU01305,Beverages,Monster Energy 350ml,5698,8,5242,,110,False
SKU02563,"Instant & Frozen Food",Atta Noodles - Patanjali,41044,3,39812,200,50,False
SKU03171,Baby Care,Sippy Cup,136610,20,109288,300,42,False
SKU01465,Beverages,Nimbu Pani - Concentrate,1261,30,882,200,176,False
SKU02104,Personal Care,Gillette Shaving Foam,86855,25,65141,500,0,True
SKU01908,Personal Care,Colgate MaxFresh Toothpaste,109852,32,74699,200,116,False
SKU01585,"Cleaning & Household",Surf Excel Matic Top Load,47134,2,46191,750,142,False
SKU03293,Pet Care,Royal Canin - Maxi Adult,7767,9,7067,400,176,False
SKU02962,"Bakery & Biscuits",Eclair - Chocolate,20175,16,16947,100,114,False
SKU01426,Beverages,Kombucha - Bombucha,42018,13,36555,500,103,False
SKU00843,"Snacks & Munchies",Lay's Classic Salted,32385,26,23964,,0,True
SKU01049,"Snacks & Munchies",Good Day Butter Cookies,30407,35,19764,200,100,False
SKU00758,"Dairy & Bread",Skimmed Milk Powder,45034,7,41881,400,77,False
SKU00830,"Dairy & Bread",Milkshake - Chocolate,21550,4,20688,500,0,True
SKU02619,"Instant & Frozen Food",Frozen Momos - Wo Momo,23709,36,15173,400,0,True
SKU02199,Personal Care,Lip Balm - Nivea,40922,2,40103,200,90,False
SKU03146,Baby Care,Diaper Rash Cream,69610,20,55688,300,45,False
SKU00276,"Fruits & Vegetables",Papaya,7899,15,6714,500,140,False
SKU02320,"Instant & Frozen Food",MTR Ready-to-Eat Rajma,30870,7,28709,70,76,False
SKU02576,"Instant & Frozen Food",Atta Noodles - Patanjali,17240,29,12240,50,0,True
SKU01514,Beverages,Glucon-D Orange,52742,25,39556,1000,80,False
SKU01330,Beverages,Sting Energy Drink,35946,29,25521,750,20,False
SKU02925,"Bakery & Biscuits",Bagel - Plain,29692,35,19299,200,0,True
SKU02816,"Bakery & Biscuits",Rusk - Premium,27282,24,20734,300,48,False
SKU00589,"Dairy & Bread",Greek Yogurt - Plain,40221,1,39818,1000,194,False
SKU00151,"Fruits & Vegetables",Beetroot,2236,31,1542,1500,5,False
SKU01322,Beverages,Sting Energy Drink,56771,11,50526,750,21,False
SKU01409,Beverages,Cold Coffee - Starbucks,39258,16,32976,250,0,True
SKU01039,"Snacks & Munchies",Marie Gold,24125,23,18576,,19,False
SKU02654,"Bakery & Biscuits",Treat Croissant - Chocolate,4095,69,1269,300,0,True
SKU03072,Baby Care,Baby Wipes - Johnson's,156417,24,118876,400,153,False
SKU02127,Personal Care,Perfume - Wild Stone,101600,34,67055,100,168,False
SKU03241,Pet Care,Pedigree Dog Food - Chicken,145780,20,116624,200,167,False
SKU00316,"Fruits & Vegetables",Ridge Gourd,18969,12,16692,250,60,False
SKU00210,"Fruits & Vegetables",Brinjal,5018,14,4315,500,79,False
SKU00349,"Fruits & Vegetables",Curry Leaves,8420,17,6988,2000,142,False
SKU00391,"Fruits & Vegetables",Guava,9244,13,8042,1000,7,False
SKU01096,"Snacks & Munchies",Roasted Almonds - Salted,10822,30,7575,400,163,False
SKU01097,"Snacks & Munchies",Roasted Almonds - Salted,39917,29,28341,150,150,False
SKU00684,"Dairy & Bread",Flavoured Yogurt - Mango,11428,6,10742,1000,169,False
SKU00263,"Fruits & Vegetables",Grapes - Green,7831,23,6029,250,0,True
SKU02024,Personal Care,Vaseline Intensive Care,55701,21,44003,200,187,False
SKU03394,Pet Care,Dog Toy - Ball,106893,25,80169,3000,44,False
SKU01653,"Cleaning & Household",Scotch-Brite Scrub Pad,16020,69,4966,750,55,False
SKU00285,"Fruits & Vegetables",Mushroom - Button,13719,3,13307,1000,183,False
SKU03427,Pet Care,Hamster Food,128550,,89985,500,111,False
SKU01681,"Cleaning & Household",Cling Wrap,65176,12,57354,750,173,False
SKU02234,Personal Care,Body Wash - Dove,30601,25,22950,150,14,False
SKU00532,"Dairy & Bread",Britannia Cheese Slices,51157,18,41948,1000,0,True
SKU03442,Pet Care,Pet Carrier - Small,13830,6,13000,3000,180,False
SKU00161,"Fruits & Vegetables",Cabbage,16592,2,16260,2000,177,False
SKU01700,"Cleaning & Household",Toilet Paper - 4 Pack,72146,33,48337,2000,7,False
SKU01486,Beverages,Protein Shake - MuscleBlaze,24913,60,9965,,0,True
SKU01865,"Cleaning & Household",Rat Trap - Glue,41802,33,28007,2000,188,False
SKU03057,Baby Care,MamyPoko Pants - L,134211,24,102000,500,58,False
SKU00436,"Fruits & Vegetables",Dragon Fruit,2311,19,1871,250,0,True
SKU02970,Baby Care,Cerelac - Wheat Apple,155504,6,146173,500,130,False
SKU00661,"Dairy & Bread",Hung Curd,14799,16,12431,500,33,False
SKU02562,"Instant & Frozen Food",Roti - Multigrain,22118,19,17915,50,36,False
SKU00075,"Fruits & Vegetables",Apple - Shimla,21502,2,21071,1500,129,False
SKU02001,Personal Care,Nivea Body Lotion,20667,30,14466,50,122,False
SKU01679,"Cleaning & Household",Cling Wrap,52678,,39508,200,0,True
SKU02442,"Instant & Frozen Food",Oats - Quaker,38230,22,29819,400,111,False
SKU03137,Baby Care,Baby Soap - Dove,17884,8,16453,400,80,False
SKU03474,Pet Care,Tick Spray,79403,46,42877,400,47,False
SKU01689,"Cleaning & Household",Paper Towel Roll,6040,12,5315,2000,144,False
SKU00116,"Fruits & Vegetables",Cucumber,12373,66,4206,1000,107,False
SKU03109,Baby Care,Baby Powder - Johnson's,189581,20,151664,100,27,False
SKU00230,"Fruits & Vegetables",Pomegranate,18818,31,12984,2000,0,True
SKU03372,Pet Care,Dog Leash,114747,20,91797,3000,101,False
SKU01144,"Snacks & Munchies",Peanut Butter Cups,12053,6,11329,30,32,False
SKU01530,Beverages,Electral Powder,25248,15,21460,200,157,False
SKU01823,"Cleaning & Household",Bleach - Robin,41622,11,37043,,0,True
SKU01028,"Snacks & Munchies",Nutri Choice Digestive,23035,18,18888,90,51,False
SKU03315,Pet Care,Drools Dog Treat,125631,,85429,1000,177,False
SKU02695,"Bakery & Biscuits",Bread Roll,4568,30,3197,100,0,True
SKU02422,"Instant & Frozen Food","Soup - Knorr Hot & Sour",27529,1,27253,50,3,False
SKU02994,Baby Care,Lactogen 1,121694,9,110741,300,0,True
SKU01703,"Cleaning & Household",Toilet Paper - 4 Pack,50900,66,17306,400,192,False
SKU01414,Beverages,Coconut Water - Raw Pressery,56645,62,21525,350,44,False
SKU01312,Beverages,Monster Energy 350ml,49720,32,33809,1000,0,True
SKU00672,"Dairy & Bread",Flavoured Yogurt - Strawberry,46877,68,15000,400,189,False
SKU00837,"Dairy & Bread",Milkshake - Chocolate,15366,34,10141,100,139,False
SKU00103,"Fruits & Vegetables","Ladies Finger (Bhindi)",1503,13,1307,,133,False
SKU00353,"Fruits & Vegetables",Curry Leaves,19449,17,16142,500,118,False
SKU03329,Pet Care,Cat Litter - Clumping,33213,1,32880,400,165,False
SKU00737,"Dairy & Bread",Paneer - Malai,31968,6,30049,400,72,False
SKU03021,Baby Care,Pampers Diapers - M,148000,68,47359,500,37,False
SKU00433,"Fruits & Vegetables",Dragon Fruit,3039,1,3008,500,0,True
SKU02993,Baby Care,Lactogen 1,31580,8,29053,400,141,False
SKU00761,"Dairy & Bread",Skimmed Milk Powder,29013,41,17117,500,136,False
SKU03337,Pet Care,Dog Shampoo,98795,32,67180,3000,137,False
SKU01187,Beverages,Pepsi 750ml,4477,4,4297,,17,False
SKU03428,Pet Care,Hamster Food,27300,0,27300,3000,0,True
SKU00196,"Fruits & Vegetables","Spinach (Palak)",13434,22,10478,250,106,False
SKU03405,Pet Care,Fish Food - Taiyo,11331,7,10537,,87,False
SKU02973,Baby Care,Cerelac - Wheat Apple,13504,41,7967,400,0,True
SKU01082,"Snacks & Munchies",Trail Mix - Dry Fruits,7737,35,5029,200,137,False
SKU03157,Baby Care,Gripe Water - Woodward's,139099,0,139099,100,0,True
SKU00085,"Fruits & Vegetables",Carrot - Ooty,3513,0,3513,500,47,False
SKU03453,Pet Care,Flea Collar - Dog,81019,10,72917,400,48,False
SKU01371,Beverages,Green Tea - Lipton,46957,4,45078,1000,140,False
SKU01052,"Snacks & Munchies",Good Day Butter Cookies,37251,65,13037,90,0,True
SKU01956,Personal Care,"Head & Shoulders Shampoo",85455,18,70073,150,152,False
SKU01033,"Snacks & Munchies",Nutri Choice Digestive,22160,17,18392,50,0,True
SKU02186,Personal Care,Wet Wipes - Himalaya,9064,8,8338,100,134,False
SKU01562,"Cleaning & Household",Lizol Floor Cleaner - Citrus,61911,5,58815,1000,20,False
SKU02843,"Bakery & Biscuits",Nan Khatai,3711,6,3488,100,167,False
SKU02733,"Bakery & Biscuits",Khari Biscuit,21620,41,12755,200,0,True
SKU02536,"Instant & Frozen Food",Frozen Spring Roll,45383,3,44021,400,0,True
SKU00929,"Snacks & Munchies",Cornitos Nachos,32024,10,28821,50,52,False
SKU01572,"Cleaning & Household",Harpic Toilet Cleaner,78987,12,69508,1000,129,False
SKU01526,Beverages,Electral Powder,47889,4,45973,200,188,False
SKU00892,"Snacks & Munchies",Pringles Original,11794,5,11204,150,175,False
SKU03319,Pet Care,Cat Litter - Clumping,37153,18,30465,500,40,False
SKU03117,Baby Care,Baby Lotion - Himalaya,97043,66,32994,200,0,True
SKU01135,"Snacks & Munchies",Granola Bar - Nature Valley,8627,26,6383,30,75,False
SKU00168,"Fruits & Vegetables",Cabbage,1538,22,1199,250,49,False
SKU00742,"Dairy & Bread",Paneer - Malai,50591,19,40978,,0,True
SKU00237,"Fruits & Vegetables",Pomegranate,13258,3,12860,1500,51,False
SKU02982,Baby Care,Cerelac - Rice,154831,,117671,100,17,False
SKU01719,"Cleaning & Household",Mosquito Repellent - Good Knight,43682,0,43682,2000,11,False
SKU01354,Beverages,Tonic Water - Schweppes,20967,2,20547,1000,37,False
SKU01914,Personal Care,Colgate MaxFresh Toothpaste,31493,68,10077,250,0,True
SKU01252,Beverages,Real Juice - Mixed Fruit,31998,,25278,500,153,False
SKU00374,"Fruits & Vegetables",Watermelon,21734,52,10432,1000,54,False
SKU01276,Beverages,Paper Boat Aam Panna,36319,15,30871,250,172,False
SKU00342,"Fruits & Vegetables","Mint Leaves (Pudina)",11031,15,9376,250,0,True
SKU02023,Personal Care,Vaseline Intensive Care,29811,22,23252,250,139,False
SKU02356,"Instant & Frozen Food",McCain French Fries,13838,17,11485,70,189,False
SKU02162,Personal Care,Cotton Balls,57193,12,50329,100,162,False
SKU00546,"Dairy & Bread","Curd - Plain (400g)",12507,23,9630,100,0,True
SKU00732,"Dairy & Bread",Whipped Cream,29623,5,28141,500,143,False
SKU00073,"Fruits & Vegetables",Apple - Shimla,13350,11,11881,1000,141,False
SKU02591,"Instant & Frozen Food",Vermicelli - Bambino,43065,61,16795,400,0,True
SKU01231,Beverages,Maaza Mango 600ml,39554,29,28083,500,130,False
SKU02662,"Bakery & Biscuits",Treat Croissant - Chocolate,7734,15,6573,200,17,False
SKU02159,Personal Care,Cotton Balls,39224,16,32948,75,79,False
SKU03078,Baby Care,Baby Shampoo - Johnson's,179254,20,143403,300,140,False
SKU02830,"Bakery & Biscuits",Cake Rusk - Britannia,27242,28,19614,200,139,False
SKU02164,Personal Care,Cotton Balls,106416,14,91517,75,148,False
SKU01061,"Snacks & Munchies",Good Day Butter Cookies,1116,14,959,90,69,False
SKU03139,Baby Care,Baby Soap - Dove,156346,,153219,500,58,False
SKU01979,Personal Care,Pantene Conditioner,104513,26,77339,100,190,False
SKU03452,Pet Care,Pet Carrier - Small,14371,31,9915,3000,0,True
SKU02842,"Bakery & Biscuits",Nan Khatai,33391,6,31387,200,10,False
SKU01186,Beverages,Pepsi 750ml,27284,16,22918,200,170,False
SKU02535,"Instant & Frozen Food",Frozen Spring Roll,26330,24,20010,140,45,False
SKU03468,Pet Care,Tick Spray,88415,16,74268,3000,0,True
SKU02635,"Bakery & Biscuits",Britannia Cake - Chocolate,24403,18,20010,200,200,False
SKU03204,Baby Care,Baby Blanket,192057,15,163248,200,0,True
SKU00978,"Snacks & Munchies","Hide & Seek",20529,33,13754,400,89,False
SKU03161,Baby Care,Gripe Water - Woodward's,15662,19,12686,,15,False
SKU00418,"Fruits & Vegetables",Avocado,15196,31,10485,250,0,True
SKU02575,"Instant & Frozen Food",Atta Noodles - Patanjali,26327,62,10004,400,129,False
SKU02118,Personal Care,Deodorant - Fogg,59808,19,48444,500,0,True
SKU01009,"Snacks & Munchies",Dark Fantasy,32669,25,24501,400,121,False
SKU01296,Beverages,Red Bull 250ml,41815,32,28434,750,72,False
SKU01737,"Cleaning & Household",Phenyl - White,77626,2,76073,200,74,False
SKU02100,Personal Care,Gillette Mach3 Razor,114211,19,92510,200,0,True
